courseNum,courseName,profName,1reg,1quota,2reg,2quota,3reg,3quota,4reg,4quota,exreg,exquota,totalreg,totalquota,reg,quota
SOCI295-02, 사회통계,김세현 SOCI295-02,1,none,12,none,11,none,5,none,0,3,29,70 + 3,29,70
SOCI315-00, 사회발전론,김경필 SOCI315-00,1,none,21,none,60,none,26,none,0,3,108,70 + 3,108,70
SOCI321-00, 데이터사이언스와사회학(영강),신은경 SOCI321-00,0,none,1,none,6,none,6,none,2,7,15,50 + 7,13,50
SOCI347-00, 한국의사회와문화(영강),김철규 SOCI347-00,0,none,5,none,42,none,94,none,50,6,191,40 + 6,141,40
SOCI352-00, 생애과정의사회학,김진영 SOCI352-00,1,none,2,none,13,none,9,none,1,3,26,70 + 3,25,70
SOCI355-00, 사회조사실습,김수한 SOCI355-00,0,none,22,none,19,none,15,none,0,0,56,70 + 0,56,70
SOCI358-00, 직업과사회,이종선 SOCI358-00,0,none,42,none,39,none,11,none,0,3,92,70 + 3,92,70
SOCI360-00, 과학기술사회학,김동광 SOCI360-00,1,none,3,none,12,none,16,none,0,3,32,70 + 3,32,70
SOCI362-00, 종교사회학,박수호 SOCI362-00,1,none,17,none,10,none,7,none,1,3,36,70 + 3,35,70
SOCI379-00, 일반사회교과교육론,박세준 SOCI379-00,0,none,12,none,12,none,9,none,0,1,33,30 + 1,33,30
SOCI446-00, 문화사회학(영강),이지훈 SOCI446-00,0,none,6,none,37,none,58,none,15,7,116,50 + 7,101,50
SOCI464-00, 법과사회(영강),장안식 SOCI464-00,0,none,6,none,18,none,13,none,7,7,44,50 + 7,37,50
SOCI465-00, 정치사회학,홍성태 SOCI465-00,0,none,9,none,52,none,50,none,2,3,113,70 + 3,111,70
SOCI468-00, 노년사회학,김수영 SOCI468-00,0,none,30,none,27,none,20,none,0,3,77,70 + 3,77,70
SOCI471-00, 역사사회학(영강),정일준 SOCI471-00,0,none,0,none,0,none,3,none,7,6,10,40 + 6,3,40
SOCI482-00, 국제지역사회연구(영강),심재만 SOCI482-00,0,none,4,none,3,none,13,none,15,7,35,50 + 7,20,50
SPAN201-00, 시청각스페인어I(외국어강의),Guadalupe Susana Morales Zamora SPAN201-00,3,none,21,none,7,none,11,none,1,1,43,39 + 1,42,39
SPAN211-00, 중급스페인어연습I(외국어강의),Guadalupe Susana Morales Zamora SPAN211-00,1,none,4,none,11,none,8,none,0,1,24,39 + 1,24,39
SPAN213-00, 스페인어산문강독(외국어강의),Sebastian Patron Saade SPAN213-00,0,none,4,none,2,none,0,none,0,1,6,39 + 1,6,39
SPAN301-00, 스페인어학개론,신태식 SPAN301-00,1,3,21,8,22,16,11,12,1,1,56,39 + 1,55,39
SPAN313-00, 서중남미지역학I,김희순 SPAN313-00,2,3,30,8,55,25,41,22,1,2,129,58 + 2,128,58
SPAN315-00, 라틴아메리카문화사,박수경 SPAN315-00,4,3,7,8,27,16,19,12,0,1,57,39 + 1,57,39
SPAN323-00, 스페인시,장재원 SPAN323-00,0,3,12,8,8,16,10,12,0,1,30,39 + 1,30,39
SPAN327-00, 스페인소설,김재선 SPAN327-00,0,3,2,8,5,16,4,12,1,1,12,39 + 1,11,39
SPAN335-00, 스페인문화와신화, SPAN335-00,1,3,5,8,9,16,5,12,0,1,20,39 + 1,20,39
SPAN337-00, 라틴아메리카식민지시대연구,송상기 SPAN337-00,2,3,9,8,12,16,5,12,0,1,28,39 + 1,28,39
SPAN338-00, 스페인·라틴아메리카정치와사회변동,강정원 SPAN338-00,0,3,5,9,9,20,17,16,0,2,31,48 + 2,31,48
SPAN352-00, 스페인어교수법(외국어강의),양성혜 SPAN352-00,0,3,17,8,12,16,3,12,0,1,32,39 + 1,32,39
SPAN356-00, 스페인어권사회의이해,김희순 SPAN356-00,4,3,32,8,69,16,45,12,3,1,153,39 + 1,150,39
SPAN361-00, 스페인희곡,김선욱 SPAN361-00,1,3,2,8,3,16,3,12,0,1,9,39 + 1,9,39
SPAN364-00, 스페인문학비평,장재원 SPAN364-00,0,3,7,8,21,16,11,12,0,1,39,39 + 1,39,39
SPAN369-00, 라틴아메리카작가론(외국어강의),Sebastian Patron Saade SPAN369-00,0,3,3,8,4,16,1,12,1,1,9,39 + 1,8,39
SPAN371-00, 스페인중세문학,백승욱 SPAN371-00,1,3,4,10,8,10,1,16,0,1,14,39 + 1,14,39
SPAN375-00, 돈키호테론,안영옥 SPAN375-00,0,3,7,8,17,16,7,12,0,1,31,39 + 1,31,39
SPAN401-00, 사회언어학,손지은 SPAN401-00,0,3,5,10,11,10,7,16,0,1,23,39 + 1,23,39
SPAN415-00, 라틴아메리카페미니즘연구,최은경 SPAN415-00,1,3,5,10,16,10,11,16,1,1,34,39 + 1,33,39
SPAN417-00, 보르헤스와포스트모더니즘,배지완 SPAN417-00,0,3,6,10,5,10,3,16,0,1,14,39 + 1,14,39
SPAN455-00, 라틴아메리카조사방법론,손지은 SPAN455-00,0,3,5,10,19,10,24,16,0,1,48,39 + 1,48,39
SPAN475-00, 스페인어통사의미화용론(외국어강의),이재학 SPAN475-00,0,3,4,10,11,10,9,16,1,1,25,39 + 1,24,39
SPAN481-00, 라틴아메리카국제관계,장석영 SPAN481-00,2,3,26,10,45,10,33,16,1,1,107,39 + 1,106,39
SPAN497-00, 인턴십Ⅰ,송상기 SPAN497-00,0,none,0,none,1,none,0,none,0,1,1,20 + 1,1,20
SPAN498-00, 인턴십Ⅱ,송상기 SPAN498-00,0,none,0,none,0,none,0,none,0,1,0,20 + 1,0,20
PSYC201-00, 심리학의기초I,남기춘 PSYC201-00,7,none,9,none,15,none,5,none,0,0,36,100 + 0,36,100
PSYC202-00, 심리학의기초II,고영건 PSYC202-00,4,none,12,none,26,none,9,none,0,0,51,100 + 0,51,100
PSYC208-00, 심리통계및실습,정현선 PSYC208-00,3,none,23,none,24,none,11,none,0,0,61,50 + 0,61,50
PSYC221-00, 감각및지각심리학(영강),김채연 PSYC221-00,3,none,41,none,49,none,34,none,24,15,151,100 + 15,127,100
PSYC224-00, 기억심리학,남기춘 PSYC224-00,1,none,2,none,15,none,16,none,0,0,34,80 + 0,34,80
PSYC236-00, 심리검사,고영건 PSYC236-00,9,none,54,none,72,none,46,none,4,5,185,100 + 5,181,100
PSYC251-00, 소비자심리학(영강),성용준 PSYC251-00,0,none,1,none,16,none,11,none,11,7,39,50 + 7,28,50
PSYC271-00, 생물심리학(영강),조용상 PSYC271-00,1,none,28,none,36,none,30,none,13,10,108,70 + 10,95,70
PSYC273-00, 자연지능과인공지능,최준식 PSYC273-00,1,none,3,none,27,none,30,none,0,0,61,30 + 0,61,30
PSYC275-00, 발달심리학,허지원 PSYC275-00,5,none,54,none,91,none,45,none,0,0,195,75 + 0,195,75
PSYC277-00, 사회심리학,허태균 PSYC277-00,9,none,49,none,35,none,25,none,0,0,118,80 + 0,118,80
PSYC331-00, 이상심리학,권정혜 PSYC331-00,4,none,10,none,43,none,30,none,0,0,87,70 + 0,87,70
PSYC333-00, 집단상담(영강),양은주 PSYC333-00,0,none,4,none,21,none,40,none,6,5,71,35 + 5,65,35
PSYC365-00, 문화와인간행동(영강),최은수 PSYC365-00,1,none,1,none,34,none,34,none,25,7,95,50 + 7,70,50
PSYC423-00, 주의와반응선택(영강),조양석 PSYC423-00,1,none,3,none,20,none,17,none,13,7,54,50 + 7,41,50
PSYC439-00, 사회신경과학(영강),김학진 PSYC439-00,2,none,9,none,68,none,86,none,11,9,176,60 + 9,165,60
PSYC478-00, 정신재활(영강),최기홍 PSYC478-00,0,none,1,none,33,none,43,none,4,6,81,40 + 6,77,40
LING201-00, 일반언어학(영강),정유진 LING201-00,1,none,32,none,12,none,6,none,6,5,57,35 + 5,51,35
LING301-00, 음운론,이주경 LING301-00,0,none,18,none,29,none,24,none,0,1,71,35 + 1,71,35
LING311-00, 통사론(영강),송상헌 LING311-00,1,none,18,none,28,none,18,none,5,6,70,40 + 6,65,40
LING331-00, 인지기능문법,유석훈 LING331-00,0,none,16,none,32,none,17,none,0,2,65,40 + 2,65,40
LING421-00, 언어와미디어,이재훈 LING421-00,0,none,19,none,47,none,56,none,0,2,122,45 + 2,122,45
LING431-00, 개별언어I,정도상 LING431-00,0,none,8,none,22,none,17,none,0,1,47,39 + 1,47,39
LING472-00, 사회언어학,김은호 LING472-00,0,none,15,none,33,none,26,none,0,2,74,48 + 2,74,48
LING485-00, 언어습득실습,이미선 LING485-00,0,none,6,none,17,none,19,none,0,1,42,24 + 1,42,24
LING491-00, 언어학강독I(영강),강아름 LING491-00,0,none,10,none,21,none,19,none,0,6,50,44 + 6,50,44
ENGL201-00, 영미시개론(영강),장성현 ENGL201-00,6,none,46,none,14,none,12,none,7,10,85,70 + 10,78,70
ENGL211-00, 영어학개론(영강),Kenton Alan Lee ENGL211-00,7,none,27,none,14,none,5,none,8,9,61,61 + 9,53,61
ENGL220-01, 전공영문글쓰기(영강),Peter McAuley ENGL220-01,1,none,10,none,5,none,2,none,0,0,18,15 + 0,18,15
ENGL220-02, 전공영문글쓰기(영강),Kathleen Lee ENGL220-02,3,none,18,none,5,none,1,none,5,3,32,23 + 3,27,23
ENGL267-00, 고전영문학의흐름(영강),임현양 ENGL267-00,3,0,32,31,9,20,3,10,4,9,51,61 + 9,47,61
ENGL281-00, 영미문학과대중문화(영강), ENGL281-00,4,none,10,none,9,none,4,none,7,9,34,61 + 9,27,61
ENGL327-00, 영미문학과영화(영강),Peter McAuley ENGL327-00,0,none,14,none,26,none,35,none,23,5,98,35 + 5,75,35
ENGL329-00, 영어의사회언어학(영강),이희경 ENGL329-00,0,none,13,none,14,none,21,none,8,9,56,61 + 9,48,61
ENGL333-00, 현대미국소설(영강),신혜원 ENGL333-00,0,none,22,none,20,none,20,none,0,0,62,70 + 0,62,70
ENGL335-00, 영미시연구,장성현 ENGL335-00,0,none,34,none,29,none,30,none,0,0,93,67 + 0,93,67
ENGL343-00, 미국시,김양순 ENGL343-00,0,none,22,none,34,none,16,none,1,3,73,67 + 3,72,67
ENGL359-00, 19세기영국소설,김동욱 ENGL359-00,0,none,47,none,63,none,31,none,2,3,143,67 + 3,141,67
ENGL361-00, 영어발달사,김기호 ENGL361-00,0,none,28,none,46,none,18,none,0,0,92,70 + 0,92,70
ENGL373-00, 영어통사론, ENGL373-00,0,none,11,none,29,none,7,none,0,0,47,70 + 0,47,70
ENGL375-00, 비평이론,조규형 ENGL375-00,0,none,0,none,4,none,4,none,0,3,8,77 + 3,8,77
ENGL383-00, 영국희곡,전준택 ENGL383-00,0,none,4,none,9,none,5,none,0,2,18,43 + 2,18,43
ENGL387-00, 미국산문,윤희기 ENGL387-00,4,0,48,15,57,40,15,25,0,0,124,80 + 0,124,80
ENGL399-00, 영어학연구,김정석 ENGL399-00,0,none,21,none,56,none,18,none,0,0,95,70 + 0,95,70
ENGL401-00, 초기미국문학,신혜원 ENGL401-00,0,none,1,none,11,none,13,none,0,0,25,70 + 0,25,70
ENGL421-00, 영미문학특수과제Ⅰ(영강),Peter McAuley ENGL421-00,0,none,8,none,24,none,12,none,10,5,54,35 + 5,44,35
ENGL425-00, 응용언어학특수과제(영강),조민영 ENGL425-00,0,none,5,none,51,none,38,none,4,9,98,61 + 9,94,61
ENGL429-00, 최근영미문학,김양순 ENGL429-00,0,none,0,none,6,none,6,none,1,3,13,67 + 3,12,67
ENGL433-00, 영어교과교재연구및지도법(영강),이지영 ENGL433-00,0,none,0,none,7,none,5,none,0,0,12,30 + 0,12,30
ENGL435-00, 영문학과계몽주의(영강), ENGL435-00,0,none,5,none,13,none,19,none,7,9,44,61 + 9,37,61
MHUM201-00, 의료인문학입문,한희진 MHUM201-00,0,none,0,none,5,none,5,none,1,1,11,38 + 1,10,38
HMCI300-00, 인문학과문화산업,박종천 HMCI300-00,0,none,3,none,21,none,17,none,1,2,42,50 + 2,41,50
HMCI303-00, 한국문화와한류,송소라 HMCI303-00,0,none,1,none,25,none,21,none,3,2,50,40 + 2,47,40
LALW103-00, 응용논리학,전영삼 LALW103-00,0,none,7,none,15,none,12,none,0,1,34,34 + 1,34,34
LALW112-00, 갈등사회론,김선업 LALW112-00,0,none,5,none,18,none,11,none,0,2,34,40 + 2,34,40
JAPN217-00, 일본어학의이해Ⅰ(외국어강의),Komatsu Nana JAPN217-00,0,none,12,none,35,none,19,none,2,2,68,40 + 2,66,40
JAPN235-00, 일본전통극의이해,김충영 JAPN235-00,0,none,14,none,33,none,27,none,0,2,74,40 + 2,74,40
JAPN242-00, 비주얼속의일본역사(외국어강의),김용철 JAPN242-00,0,none,3,none,8,none,7,none,2,2,20,40 + 2,18,40
JAPN243-00, 초급일본어작문(외국어강의),김보경 JAPN243-00,7,none,26,none,31,none,8,none,1,2,73,40 + 2,72,40
JAPN244-00, 중급일본어작문(외국어강의), JAPN244-00,1,none,16,none,17,none,13,none,1,2,48,40 + 2,47,40
JAPN245-00, 초급일본어독해(외국어강의),김경미 JAPN245-00,4,none,15,none,23,none,9,none,1,2,52,40 + 2,51,40
JAPN246-00, 중급일본어독해(외국어강의),이가현 JAPN246-00,0,none,10,none,15,none,8,none,0,2,33,40 + 2,33,40
JAPN247-00, 초급일본어회화(외국어강의),Komatsu Nana JAPN247-00,6,none,25,none,25,none,7,none,2,2,65,40 + 2,63,40
JAPN248-00, 중급일본어회화(외국어강의),Sugimoto Shogo JAPN248-00,0,none,19,none,13,none,7,none,2,2,41,40 + 2,39,40
JAPN308-00, 역사자료로보는동아시아공동체,송완범 JAPN308-00,0,none,1,none,14,none,9,none,0,2,24,40 + 2,24,40
JAPN313-00, 일본어고전문법(외국어강의),CHIBA SAYURI JAPN313-00,0,none,5,none,15,none,12,none,1,2,33,40 + 2,32,40
JAPN329-00, 일본근현대문학과번역,김효순 JAPN329-00,0,none,5,none,12,none,18,none,1,2,36,40 + 2,35,40
JAPN341-00, 일본어담화분석론(외국어강의),조영남 JAPN341-00,0,none,16,none,18,none,21,none,2,2,57,40 + 2,55,40
JAPN349-00, 일본사회와언어(외국어강의),주현숙 JAPN349-00,0,none,12,none,23,none,17,none,1,2,53,40 + 2,52,40
JAPN351-00, 일본근현대명작선독1(외국어강의),정병호 JAPN351-00,0,none,7,none,8,none,12,none,1,2,28,40 + 2,27,40
JAPN402-00, 대중문학속의현대일본(외국어강의),Sugimoto Shogo JAPN402-00,0,none,9,none,18,none,21,none,9,2,57,40 + 2,48,40
JAPN403-00, 재난과일본문화(외국어강의),이민희 JAPN403-00,0,none,7,none,7,none,10,none,1,2,25,40 + 2,24,40
JAPN404-00, 일본고전문학연구,김수미 JAPN404-00,0,none,9,none,14,none,5,none,3,2,31,40 + 2,28,40
JAPN420-00, 일본의사상:전통과변용(외국어강의),김남은 JAPN420-00,1,none,10,none,12,none,15,none,3,2,41,40 + 2,38,40
JAPN422-00, 일본경제의과제와전망(외국어강의),김영근 JAPN422-00,0,none,2,none,4,none,2,none,4,2,12,40 + 2,8,40
JAPN425-00, 일본어문자와발음의이해(외국어강의),Komatsu Nana JAPN425-00,0,none,11,none,14,none,23,none,1,2,49,40 + 2,48,40
JAPN426-00, 일본의대외인식과지정학적상상력,서승원 JAPN426-00,0,none,7,none,19,none,11,none,0,2,37,40 + 2,37,40
JAPN427-00, 일본문화유산과권력,김수미 JAPN427-00,2,none,2,none,12,none,5,none,1,2,22,40 + 2,21,40
JAPN435-00, 일본디아스포라문학(외국어강의),유재진 JAPN435-00,0,none,17,none,13,none,18,none,2,2,50,40 + 2,48,40
JAPN442-00, 동아시아문화교류사(외국어강의), JAPN442-00,0,none,0,none,0,none,3,none,3,2,6,40 + 2,3,40
JAPN451-00, 일본어교과교육론(외국어강의),조영남 JAPN451-00,0,none,12,none,9,none,6,none,3,2,30,40 + 2,27,40
JAPN487-00, 일본전통시가의이해,김충영 JAPN487-00,1,none,12,none,17,none,8,none,2,2,40,40 + 2,38,40
CHIN203-01, 중국어회화I(외국어강의),Zuo Simin CHIN203-01,4,none,14,none,24,none,9,none,2,1,53,25 + 1,51,25
CHIN203-02, 중국어회화I(외국어강의),조은정 CHIN203-02,1,none,10,none,11,none,6,none,1,1,29,25 + 1,28,25
CHIN203-03, 중국어회화I(외국어강의),김주희 CHIN203-03,1,0,7,20,8,3,8,2,0,1,24,25 + 1,24,25
CHIN205-01, 중급중국어강독I,신경미 CHIN205-01,0,0,24,15,3,10,2,5,1,1,30,30 + 1,29,30
CHIN205-02, 중급중국어강독I,강에스더 CHIN205-02,1,none,31,none,1,none,2,none,0,1,35,30 + 1,35,30
CHIN211-00, 현대중국어문법I,최규발 CHIN211-00,0,none,17,none,37,none,36,none,0,2,90,40 + 2,90,40
CHIN223-00, 중국고전문학사I,정욱진 CHIN223-00,1,none,14,none,11,none,10,none,0,2,36,40 + 2,36,40
CHIN241-00, 현대중국사회의이해,손주연 CHIN241-00,2,3,27,7,44,18,39,12,0,2,112,40 + 2,112,40
CHIN301-00, 고급중국어연습I,정명숙 CHIN301-00,1,none,6,none,27,none,21,none,1,2,56,40 + 2,55,40
CHIN303-01, 중국어작문I(외국어강의),WU XIAOLI CHIN303-01,2,none,6,none,11,none,19,none,0,1,38,25 + 1,38,25
CHIN303-02, 중국어작문I(외국어강의),Zuo Simin CHIN303-02,0,none,4,none,22,none,12,none,0,1,38,25 + 1,38,25
CHIN311-00, 중국어의이해I,권혁준 CHIN311-00,1,none,8,none,28,none,18,none,0,2,55,40 + 2,55,40
CHIN327-00, 중국고전강독I,정욱진 CHIN327-00,0,none,7,none,23,none,12,none,0,2,42,40 + 2,42,40
CHIN329-00, 중국고전시가I,양은선 CHIN329-00,0,none,6,none,28,none,24,none,0,2,58,40 + 2,58,40
CHIN331-00, 중국현대소설,고점복 CHIN331-00,1,none,7,none,26,none,25,none,2,2,61,40 + 2,59,40
CHIN341-00, 중국고전소설I(외국어강의),조동매 CHIN341-00,3,none,5,none,13,none,24,none,0,2,45,40 + 2,45,40
CHIN383-00, 중국의공연예술,송정화 CHIN383-00,0,none,13,none,13,none,10,none,2,2,38,40 + 2,36,40
CHIN394-00, 인물로보는중국문화,한운진 CHIN394-00,0,none,7,none,21,none,20,none,2,2,50,40 + 2,48,40
CHIN397-00, 중국인문지리,김지선 CHIN397-00,0,none,3,none,31,none,59,none,1,2,94,40 + 2,93,40
CHIN411-00, 중국어사Ⅰ,권혁준 CHIN411-00,0,none,5,none,18,none,17,none,0,2,40,40 + 2,40,40
CHIN451-00, 중국어세미나I(외국어강의),조동매 CHIN451-00,1,none,5,none,18,none,12,none,2,2,38,40 + 2,36,40
CHIN481-00, 중국현대문학비평,고점복 CHIN481-00,0,none,14,none,25,none,15,none,0,2,54,40 + 2,54,40
CHIN485-00, 중국문학과영상문화,장동천 CHIN485-00,0,0,11,10,16,10,35,20,0,2,62,40 + 2,62,40
CHIN489-00, 중국어교과교육론(외국어강의),조동매 CHIN489-00,0,none,3,none,5,none,18,none,1,1,27,30 + 1,26,30
PHIL192-00, 동양철학개론,김형찬 PHIL192-00,3,none,6,none,5,none,8,none,0,2,22,50 + 2,22,50
PHIL331-00, 중국선진철학,이승환 PHIL331-00,1,none,11,none,11,none,14,none,0,3,37,67 + 3,37,67
PHIL345-00, 독일고전철학,이석배 PHIL345-00,1,none,10,none,26,none,15,none,0,1,52,34 + 1,52,34
PHIL351-00, 심리철학,하종호 PHIL351-00,0,0,27,25,21,20,17,10,0,0,65,55 + 0,65,55
PHIL353-00, 철학적인간학,김창래 PHIL353-00,2,none,40,none,37,none,31,none,1,3,111,67 + 3,110,67
PHIL356-00, 과학철학, PHIL356-00,0,none,3,none,9,none,14,none,1,2,27,48 + 2,26,48
PHIL358-00, 미학, PHIL358-00,1,none,12,none,18,none,17,none,0,2,48,48 + 2,48,48
PHIL375-00, 논리철학,정인교 PHIL375-00,2,none,22,none,31,none,25,none,1,2,81,50 + 2,80,50
PHIL389-00, 종교철학,하종호 PHIL389-00,4,0,7,7,10,6,12,3,0,0,33,16 + 0,33,16
PHIL394-00, 응용윤리학(영강),성창원 PHIL394-00,1,0,2,15,7,15,11,10,8,6,29,40 + 6,21,40
PHIL414-00, 불교철학특강,조성택 PHIL414-00,3,none,9,none,14,none,8,none,0,0,34,0 + 0,34,0
PHIL448-00, 특정학파의철학연구,이재훈 PHIL448-00,0,none,15,none,16,none,15,none,2,2,48,48 + 2,46,48
PHIL449-00, 서양고대철학원전연구,손병석 PHIL449-00,1,none,12,none,11,none,9,none,0,3,33,62 + 3,33,62
PHIL458-00, 철학교과논리및논술,정창호 PHIL458-00,2,none,21,none,14,none,14,none,0,2,51,48 + 2,51,48
UNIP201-00, 통일과국제평화입문,"박상수,허은 김용현,한운석 UNIP201-00",0,none,1,none,4,none,7,none,0,2,12,48 + 2,12,48
HOKA003-00, 무제강좌(영강),Leighanne Kimberly Yuh HOKA003-00,0,none,5,none,2,none,0,none,15,7,22,53 + 7,7,53
HOKA005-00, 한국사입문,송규진 HOKA005-00,0,none,2,none,41,none,26,none,3,5,72,105 + 5,69,105
HOKA201-01, 고적조사실습,송양섭 HOKA201-01,0,none,19,none,3,none,0,none,0,1,22,29 + 1,22,29
HOKA201-02, 고적조사실습,유바다 HOKA201-02,0,none,7,none,4,none,4,none,0,1,15,29 + 1,15,29
HOKA203-00, 한국역사입문I,이진한 HOKA203-00,0,none,13,none,35,none,30,none,0,2,78,48 + 2,78,48
HOKA204-00, 한국역사입문II,정병욱 HOKA204-00,1,none,9,none,36,none,50,none,1,1,97,39 + 1,96,39
HOKA211-00, 한국문화의기원,박대재 HOKA211-00,0,none,27,none,16,none,10,none,0,2,53,48 + 2,53,48
HOKA213-00, 고려전기사,오치훈 HOKA213-00,0,none,16,none,9,none,4,none,0,1,29,29 + 1,29,29
HOKA215-00, 조선전기사,강제훈 HOKA215-00,0,none,2,none,7,none,7,none,1,1,17,29 + 1,16,29
HOKA217-00, 한국근대사,유바다 HOKA217-00,0,none,5,none,5,none,2,none,3,1,15,29 + 1,12,29
HOKA219-00, 한국현대사I,윤효정 HOKA219-00,0,none,1,none,4,none,0,none,0,1,5,29 + 1,5,29
HOKA221-00, 한국근현대사료선독,박한민 HOKA221-00,1,none,7,none,12,none,5,none,0,1,25,29 + 1,25,29
HOKA351-00, 고고학개론,정호섭 HOKA351-00,0,none,12,none,20,none,7,none,0,1,39,29 + 1,39,29
HOKA435-00, 한국현대사특강,허은 HOKA435-00,1,none,1,none,16,none,14,none,0,1,32,29 + 1,32,29
HOKA455-00, 한국고중세사연구의쟁점,송양섭 HOKA455-00,0,none,0,none,5,none,1,none,0,1,6,29 + 1,6,29
HANM201-00, 맹자읽기I,양원석 HANM201-00,2,none,26,none,11,none,2,none,0,2,41,40 + 2,41,40
HANM251-00, 서예의감상과실습I,김동협 HANM251-00,2,none,12,none,23,none,58,none,0,2,95,40 + 2,95,40
HANM255-00, 사기열전의역사와인물,김정숙 HANM255-00,0,none,9,none,10,none,12,none,0,2,31,40 + 2,31,40
HANM257-00, 한문학과문화유산,임준철 HANM257-00,1,none,2,none,1,none,1,none,0,2,5,40 + 2,5,40
HANM259-00, 한시의세계,유호진 HANM259-00,0,none,4,none,12,none,6,none,0,1,22,30 + 1,22,30
HANM351-00, 한문학비평의세계,김경 HANM351-00,0,none,3,none,1,none,4,none,0,2,8,40 + 2,8,40
HANM361-00, 논어읽기,양원석 HANM361-00,0,none,16,none,27,none,5,none,0,2,48,40 + 2,48,40
HANM363-00, 한문교과교재연구및지도법,김영옥 HANM363-00,0,none,2,none,1,none,1,none,0,2,4,40 + 2,4,40
HANM365-00, 한문산문의세계,박경남 HANM365-00,0,none,5,none,2,none,4,none,0,2,11,40 + 2,11,40
HANM369-00, 한문학과자연과학,오보라 HANM369-00,2,none,9,none,8,none,7,none,0,1,26,25 + 1,26,25
HANM457-00, 한문고전의정리와번역,권진옥 HANM457-00,0,none,1,none,2,none,4,none,0,2,7,40 + 2,7,40
HANM461-00, 한국한문학작가론,신향림 HANM461-00,1,none,15,none,15,none,10,none,0,2,41,40 + 2,41,40
HANM483-00, 한문교과논리및논술,김진경 HANM483-00,1,none,11,none,2,none,3,none,0,2,17,40 + 2,17,40
SEDU101-01, 교육학개론,전민호 SEDU101-01,3,none,36,none,12,none,13,none,0,1,64,30 + 1,64,30
SEDU101-02, 교육학개론,전민호 SEDU101-02,2,none,22,none,4,none,5,none,1,1,34,30 + 1,33,30
SEDU101-03, 교육학개론,신창호 SEDU101-03,3,none,14,none,3,none,2,none,0,1,22,30 + 1,22,30
SEDU101-04, 교육학개론,정해진 SEDU101-04,0,none,7,none,1,none,1,none,0,1,9,30 + 1,9,30
SEDU101-05, 교육학개론,곽태진 SEDU101-05,1,none,1,none,1,none,1,none,0,1,4,30 + 1,4,30
SEDU101-06, 교육학개론,정해진 SEDU101-06,4,none,2,none,3,none,1,none,0,0,10,20 + 0,10,20
SEDU103-01, 교육심리,안현선 SEDU103-01,3,none,12,none,2,none,0,none,0,1,17,30 + 1,17,30
